transaction_id,date_key,site_key,product_key,department,units_processed,target_units,defects,downtime_minutes,labour_hours,on_time_flag,cost_gbp,revenue_gbp,variance_units,defect_rate,productivity_units_per_hour,gross_margin_gbp
TXN-00998,20250706,3,3,Dispatch,80,81,2,11,6.5,1,607.98,738.41,-1,0.025,12.307692307692308,130.42999999999995
TXN-00999,20260427,4,3,Packing,98,128,4,16,8.38,0,590.48,949.76,-30,0.04081632653061224,11.694510739856801,359.28
TXN-01000,20260403,3,2,Assembly,127,108,1,23,9.93,1,948.34,1389.48,19,0.007874015748031496,12.789526686807655,441.14
TXN-01001,20250730,2,3,Dispatch,168,168,6,13,12.88,1,1242.19,2108.47,0,0.03571428571428571,13.043478260869565,866.2799999999997
TXN-01002,20250702,1,4,Dispatch,135,178,1,18,9.57,0,926.79,1538.82,-43,0.007407407407407408,14.106583072100314,612.03
TXN-01003,20260223,3,4,Assembly,90,88,2,33,6.8,1,683.77,946.3,2,0.022222222222222223,13.23529411764706,262.53
TXN-01004,20260306,3,4,Quality,151,143,2,24,11.09,1,1189.52,1500.81,8,0.013245033112582781,13.615870153291253,311.28999999999996
TXN-01005,20251217,4,1,Dispatch,93,102,0,6,7.11,1,702.89,973.01,-9,0.0,13.080168776371307,270.12
TXN-01006,20251223,4,3,Dispatch,107,112,0,28,7.95,1,634.53,1086.22,-5,0.0,13.459119496855346,451.69000000000005
TXN-01007,20251119,4,2,Quality,105,88,3,4,6.71,1,793.22,1166.12,17,0.02857142857142857,15.648286140089418,372.89999999999986
TXN-01008,20251014,3,1,Dispatch,115,163,3,2,8.64,0,557.31,1341.58,-48,0.02608695652173913,13.310185185185185,784.27
TXN-01009,20250205,4,1,Packing,170,137,2,27,14.21,1,1164.41,2000.42,33,0.011764705882352941,11.963406052076001,836.01
TXN-01010,20250913,4,1,Dispatch,116,108,1,17,7.46,1,807.2,1215.11,8,0.008620689655172414,15.549597855227882,407.90999999999985
TXN-01011,20250808,1,2,Dispatch,104,130,0,1,7.46,0,675.07,1318.67,-26,0.0,13.941018766756033,643.6
TXN-01012,20260309,2,2,Quality,126,111,5,37,9.09,0,921.69,1147.13,15,0.03968253968253968,13.861386138613861,225.44000000000005
TXN-01013,20260324,4,4,Quality,81,82,4,26,5.56,1,443.17,983.85,-1,0.04938271604938271,14.568345323741008,540.6800000000001
TXN-01014,20250822,1,2,Quality,139,174,2,14,11.21,0,974.12,1314.13,-35,0.014388489208633094,12.39964317573595,340.0100000000001
TXN-01015,20250227,2,3,Dispatch,104,125,3,15,7.91,0,761.12,1209.92,-21,0.028846153846153848,13.147914032869785,448.80000000000007
TXN-01016,20260418,4,1,Assembly,132,124,2,37,10.21,0,980.85,1439.37,8,0.015151515151515152,12.928501469147893,458.51999999999987
TXN-01017,20250421,4,4,Quality,129,124,4,35,8.01,0,733.39,1498.1,5,0.031007751937984496,16.10486891385768,764.7099999999999
TXN-01018,20250731,5,4,Packing,122,136,5,36,9.69,0,676.02,1213.57,-14,0.040983606557377046,12.59029927760578,537.55
TXN-01019,20250220,4,2,Quality,203,149,4,16,13.7,1,1316.4,1852.69,54,0.019704433497536946,14.817518248175183,536.29
TXN-01020,20250617,3,3,Packing,77,83,3,67,5.84,0,516.91,898.99,-6,0.03896103896103896,13.184931506849315,382.08000000000004
TXN-01021,20260120,1,1,Quality,106,88,4,33,7.55,1,847.77,1130.15,18,0.03773584905660377,14.039735099337749,282.3800000000001
TXN-01022,20260325,2,3,Dispatch,112,99,5,5,8.59,1,707.64,1170.62,13,0.044642857142857144,13.038416763678697,462.9799999999999
TXN-01023,20260211,1,4,Packing,167,124,2,16,13.21,1,839.29,1459.99,43,0.011976047904191617,12.641937925813776,620.7
TXN-01024,20250102,3,2,Assembly,169,138,3,15,15.06,1,1175.55,2021.43,31,0.01775147928994083,11.221779548472774,845.8800000000001
TXN-01025,20250820,4,3,Dispatch,120,128,6,5,8.55,1,659.57,1509.99,-8,0.05,14.035087719298245,850.42
TXN-01026,20250510,1,3,Quality,115,128,0,28,9.62,0,813.68,1284.22,-13,0.0,11.954261954261955,470.5400000000001
TXN-01027,20260420,2,1,Assembly,106,84,2,22,7.2,1,642.84,1267.63,22,0.018867924528301886,14.722222222222221,624.7900000000001
TXN-01028,20260113,1,1,Assembly,172,147,3,18,12.89,1,1109.16,1586.66,25,0.01744186046511628,13.34367726920093,477.5
TXN-01029,20250508,1,1,Dispatch,152,152,2,18,9.53,1,794.9,1337.39,0,0.013157894736842105,15.949632738719833,542.4900000000001
TXN-01030,20260102,3,2,Assembly,131,133,0,25,10.45,1,992.26,1400.88,-2,0.0,12.535885167464116,408.6200000000001
TXN-01031,20260224,4,3,Dispatch,99,83,1,14,8.91,1,675.1,1184.32,16,0.010101010101010102,11.11111111111111,509.2199999999999
TXN-01032,20260323,2,1,Assembly,115,108,1,16,10.13,1,873.97,1158.27,7,0.008695652173913044,11.352418558736426,284.29999999999995
TXN-01033,20260108,2,4,Assembly,106,101,1,20,8.41,1,793.99,1230.79,5,0.009433962264150943,12.604042806183115,436.79999999999995
TXN-01034,20260204,4,2,Dispatch,90,72,0,12,5.18,1,549.72,1134.99,18,0.0,17.374517374517374,585.27
TXN-01035,20260131,1,2,Dispatch,94,114,3,13,7.79,0,527.23,971.57,-20,0.031914893617021274,12.066752246469832,444.34000000000003
TXN-01036,20250131,2,1,Quality,165,138,5,13,11.83,1,859.5,2096.88,27,0.030303030303030304,13.947590870667794,1237.38
TXN-01037,20250105,2,1,Packing,146,164,5,25,10.74,0,783.24,1414.79,-18,0.03424657534246575,13.594040968342645,631.55
TXN-01038,20250804,4,1,Assembly,79,83,2,10,6.91,1,579.79,988.95,-4,0.02531645569620253,11.432706222865413,409.1600000000001
TXN-01039,20260514,3,1,Assembly,96,92,3,17,6.42,1,719.0,1108.01,4,0.03125,14.953271028037383,389.01
TXN-01040,20251220,1,2,Quality,159,147,2,3,13.13,1,918.12,1923.53,12,0.012578616352201259,12.109672505712108,1005.41
TXN-01042,20250625,3,1,Dispatch,145,162,2,23,11.39,0,860.19,1846.94,-17,0.013793103448275862,12.73046532045654,986.75
TXN-01043,20250507,2,1,Assembly,85,85,5,19,6.95,1,540.15,805.1,0,0.058823529411764705,12.23021582733813,264.95000000000005
TXN-01044,20250723,1,4,Quality,144,175,2,20,10.24,0,1090.0,1630.68,-31,0.013888888888888888,14.0625,540.6800000000001
TXN-01045,20260511,4,2,Quality,134,158,3,7,11.01,0,919.7,1237.04,-24,0.022388059701492536,12.170753860127157,317.3399999999999
TXN-01046,20260227,4,2,Assembly,160,147,5,22,13.35,1,1217.98,1477.3,13,0.03125,11.985018726591761,259.31999999999994
TXN-01047,20251114,1,3,Assembly,113,174,2,25,9.66,0,675.56,1103.47,-61,0.017699115044247787,11.697722567287785,427.9100000000001
TXN-01048,20251018,4,2,Dispatch,151,154,2,7,10.14,1,1034.91,1662.91,-3,0.013245033112582781,14.891518737672582,628.0
TXN-01049,20250906,1,3,Assembly,129,150,3,24,9.19,0,984.01,1508.53,-21,0.023255813953488372,14.036996735582155,524.52
TXN-01050,20251130,3,3,Quality,151,164,3,7,11.37,1,893.71,1395.67,-13,0.019867549668874173,13.280562884784521,501.96000000000004
TXN-01051,20260101,2,3,Dispatch,139,131,1,10,10.0,1,851.16,1199.43,8,0.007194244604316547,13.9,348.2700000000001
TXN-01052,20260309,2,1,Quality,91,88,4,31,5.43,1,627.22,1014.41,3,0.04395604395604396,16.75874769797422,387.18999999999994
TXN-01053,20250706,2,2,Dispatch,194,156,5,29,13.42,1,1065.69,2457.75,38,0.02577319587628866,14.456035767511178,1392.06
TXN-01054,20250123,4,1,Assembly,132,129,5,28,10.84,1,784.26,1581.56,3,0.03787878787878788,12.177121771217712,797.3
TXN-01055,20260311,1,3,Dispatch,175,169,6,8,13.27,1,1306.27,1758.47,6,0.03428571428571429,13.187641296156745,452.20000000000005
TXN-01056,20260505,2,3,Assembly,108,92,4,12,8.71,1,549.46,1248.22,16,0.037037037037037035,12.399540757749712,698.76
TXN-01057,20260105,1,2,Packing,167,172,3,10,12.82,1,1227.93,1716.74,-5,0.017964071856287425,13.026521060842434,488.80999999999995
TXN-01058,20250906,1,4,Dispatch,173,159,5,1,13.47,1,1270.87,2145.49,14,0.028901734104046242,12.843355605048254,874.6199999999999
TXN-01059,20250202,1,1,Dispatch,145,122,4,19,13.62,1,769.25,1659.71,23,0.027586206896551724,10.64610866372981,890.46
TXN-01060,20250507,1,1,Dispatch,96,84,3,14,6.66,1,505.16,1149.21,12,0.03125,14.414414414414415,644.05
TXN-01061,20250616,1,3,Assembly,108,140,2,29,7.99,0,843.22,1275.77,-32,0.018518518518518517,13.516896120150188,432.54999999999995
TXN-01062,20250427,2,3,Packing,187,177,6,11,13.57,1,1420.74,2036.6,10,0.03208556149732621,13.780397936624908,615.8599999999999
TXN-01063,20260527,1,4,Assembly,165,176,1,19,11.23,1,1214.73,1666.69,-11,0.006060606060606061,14.692787177203918,451.96000000000004
TXN-01064,20250607,2,1,Packing,169,172,4,20,15.37,1,963.82,1742.75,-3,0.023668639053254437,10.995445673389721,778.93
TXN-01065,20250731,2,2,Packing,126,171,2,8,7.92,0,899.55,1236.42,-45,0.015873015873015872,15.90909090909091,336.8700000000001
TXN-01066,20260512,2,1,Packing,90,98,2,5,8.93,1,539.79,835.92,-8,0.022222222222222223,10.07838745800672,296.13
TXN-01067,20251128,1,3,Assembly,170,179,4,11,13.22,1,1115.19,1554.62,-9,0.023529411764705882,12.85930408472012,439.42999999999984
TXN-01068,20260421,2,1,Packing,201,178,6,11,15.5,1,1202.2,2468.88,23,0.029850746268656716,12.96774193548387,1266.68
TXN-01069,20250426,4,3,Packing,182,171,3,19,11.68,1,953.32,1578.06,11,0.016483516483516484,15.582191780821919,624.7399999999999
TXN-01070,20250219,4,3,Dispatch,117,124,2,15,8.48,1,613.3,1108.64,-7,0.017094017094017096,13.797169811320755,495.34000000000015
TXN-01071,20260221,1,1,Quality,98,102,0,4,7.9,1,569.51,1034.81,-4,0.0,12.40506329113924,465.29999999999995
TXN-01072,20260323,1,1,Quality,123,100,3,12,9.13,1,894.44,1574.27,23,0.024390243902439025,13.472070098576122,679.8299999999999
TXN-01073,20251216,1,4,Quality,101,127,2,24,6.83,0,709.42,931.34,-26,0.019801980198019802,14.787701317715959,221.92000000000007
TXN-01074,20250212,3,2,Packing,181,148,7,5,14.76,1,901.36,1857.72,33,0.03867403314917127,12.262872628726287,956.36
TXN-01075,20250123,2,4,Packing,172,138,3,14,14.11,1,940.05,2052.34,34,0.01744186046511628,12.189936215450036,1112.2900000000002
TXN-01076,20250422,2,4,Assembly,169,160,5,39,12.41,0,1235.41,1541.18,9,0.029585798816568046,13.61804995970991,305.77
TXN-01077,20251220,2,4,Assembly,132,115,2,29,10.51,1,876.74,1521.74,17,0.015151515151515152,12.559467174119886,645.0
TXN-01078,20260517,3,3,Assembly,156,127,1,45,11.34,0,982.04,1899.47,29,0.00641025641025641,13.756613756613756,917.4300000000001
TXN-01079,20251215,2,3,Quality,73,73,4,24,7.44,1,578.93,672.9,0,0.0547945205479452,9.811827956989246,93.97000000000003
TXN-01080,20250101,3,2,Assembly,151,151,2,20,13.2,1,845.62,1532.71,0,0.013245033112582781,11.43939393939394,687.09
TXN-01081,20250823,1,2,Packing,102,96,3,20,7.66,1,787.54,982.31,6,0.029411764705882353,13.315926892950392,194.76999999999998
TXN-01082,20250221,4,2,Quality,93,95,3,9,9.21,1,699.18,845.22,-2,0.03225806451612903,10.09771986970684,146.04000000000008
TXN-01083,20260430,1,1,Dispatch,171,158,1,8,13.44,1,979.82,1477.13,13,0.005847953216374269,12.723214285714286,497.31000000000006
TXN-01084,20250618,4,3,Assembly,156,136,1,23,12.3,1,940.63,1674.54,20,0.00641025641025641,12.682926829268292,733.91
TXN-01085,20250310,3,4,Assembly,117,109,1,17,9.79,1,640.62,1264.18,8,0.008547008547008548,11.95097037793667,623.5600000000001
TXN-01086,20260212,4,1,Assembly,138,143,2,26,9.52,1,955.4,1637.45,-5,0.014492753623188406,14.495798319327731,682.0500000000001
TXN-01087,20251021,3,1,Assembly,157,157,3,16,12.34,1,1101.29,1795.25,0,0.01910828025477707,12.722852512155592,693.96
TXN-01088,20251010,2,3,Dispatch,117,140,1,19,9.0,0,674.92,1166.84,-23,0.008547008547008548,13.0,491.91999999999996
TXN-01089,20251126,4,3,Quality,173,162,2,40,13.18,0,1033.76,1523.66,11,0.011560693641618497,13.125948406676784,489.9000000000001
TXN-01090,20250517,4,4,Packing,138,120,3,8,10.99,1,899.51,1520.45,18,0.021739130434782608,12.556869881710647,620.94
TXN-01091,20260219,3,1,Dispatch,78,92,0,25,4.5,0,622.34,974.8,-14,0.0,17.333333333333332,352.4599999999999
TXN-01092,20251223,4,3,Quality,130,112,3,15,9.35,1,907.4,1501.93,18,0.023076923076923078,13.903743315508022,594.5300000000001
TXN-01093,20250823,4,3,Packing,144,134,4,22,11.23,1,1089.73,1317.72,10,0.027777777777777776,12.82279608192342,227.99
TXN-01094,20250410,4,3,Packing,103,95,5,14,4.81,1,636.26,1103.86,8,0.04854368932038835,21.413721413721415,467.5999999999999
TXN-01095,20260503,4,3,Assembly,157,165,7,13,12.97,1,1021.32,1780.76,-8,0.044585987261146494,12.10485736314572,759.4399999999999
TXN-01096,20260109,1,3,Assembly,130,96,1,23,9.46,1,785.03,1179.99,34,0.007692307692307693,13.742071881606764,394.96000000000004
TXN-01097,20250611,3,4,Dispatch,110,113,2,25,9.88,1,829.29,1004.17,-3,0.01818181818181818,11.133603238866396,174.88
TXN-01098,20250801,1,3,Packing,76,93,1,5,4.89,0,475.54,908.84,-17,0.013157894736842105,15.541922290388548,433.3
TXN-01099,20250919,3,2,Packing,148,147,1,37,12.26,0,923.22,1355.67,1,0.006756756756756757,12.071778140293638,432.45000000000005
TXN-01100,20260509,3,3,Packing,198,170,4,3,16.82,1,1293.06,2293.88,28,0.020202020202020204,11.771700356718192,1000.8200000000002
TXN-01101,20250917,4,3,Quality,112,113,1,27,8.54,1,652.51,1064.27,-1,0.008928571428571428,13.114754098360658,411.76
TXN-01102,20260206,4,2,Dispatch,86,81,3,7,6.06,1,546.48,1061.7,5,0.03488372093023256,14.191419141914192,515.22
TXN-01103,20250321,1,4,Packing,185,142,1,28,11.73,1,965.87,2292.22,43,0.005405405405405406,15.771526001705029,1326.35
TXN-01104,20251206,4,2,Dispatch,95,89,2,1,7.21,1,470.77,939.86,6,0.021052631578947368,13.176144244105409,469.09000000000003
TXN-01105,20250222,1,4,Dispatch,139,139,2,26,10.15,1,925.09,1184.61,0,0.014388489208633094,13.694581280788176,259.51999999999987
TXN-01106,20250401,2,4,Assembly,91,76,1,11,6.2,1,544.04,798.57,15,0.01098901098901099,14.67741935483871,254.5300000000001
TXN-01107,20250415,3,2,Quality,133,114,7,3,11.5,1,788.69,1498.37,19,0.05263157894736842,11.565217391304348,709.6799999999998
TXN-01108,20250811,3,3,Quality,122,126,2,30,10.21,1,683.26,1498.46,-4,0.01639344262295082,11.949069539666992,815.2
TXN-01109,20260113,4,4,Quality,100,123,3,6,7.81,0,732.82,869.59,-23,0.03,12.804097311139566,136.76999999999998
TXN-01110,20250512,2,4,Packing,150,123,5,14,12.65,1,987.99,1306.85,27,0.03333333333333333,11.857707509881422,318.8599999999999
TXN-01111,20260112,1,1,Packing,123,110,3,6,10.22,1,666.48,1126.95,13,0.024390243902439025,12.035225048923678,460.47
TXN-01112,20250720,1,3,Packing,135,119,2,5,13.22,1,902.4,1299.66,16,0.014814814814814815,10.211800302571861,397.2600000000001
TXN-01113,20250523,1,2,Assembly,96,81,1,20,6.88,1,761.96,863.23,15,0.010416666666666666,13.953488372093023,101.26999999999998
TXN-01114,20250209,1,1,Packing,137,136,4,28,11.26,1,954.56,1349.4,1,0.029197080291970802,12.166962699822381,394.84000000000015
TXN-01115,20250722,1,2,Quality,71,83,1,15,8.04,0,498.31,866.02,-12,0.014084507042253521,8.83084577114428,367.71
TXN-01116,20260119,2,2,Quality,111,133,5,6,8.39,0,690.33,1093.79,-22,0.04504504504504504,13.230035756853397,403.4599999999999
TXN-01117,20250416,4,4,Assembly,127,116,3,46,8.47,0,917.39,1223.85,11,0.023622047244094488,14.99409681227863,306.4599999999999
TXN-01118,20250328,3,4,Dispatch,108,107,0,13,6.69,1,647.64,1152.76,1,0.0,16.143497757847534,505.12
TXN-01119,20251123,2,1,Dispatch,130,132,7,4,10.74,1,832.95,1496.76,-2,0.05384615384615385,12.104283054003725,663.81
TXN-01120,20260218,2,1,Assembly,179,174,3,40,15.73,0,1330.04,2237.94,5,0.01675977653631285,11.379529561347743,907.9000000000001
TXN-01121,20250516,2,2,Quality,109,108,4,19,7.61,1,658.4,1276.3,1,0.03669724770642202,14.323258869908015,617.9
TXN-01122,20250615,3,2,Quality,116,110,2,15,9.05,1,842.81,1356.33,6,0.017241379310344827,12.817679558011049,513.52
TXN-01123,20250627,1,2,Packing,150,124,2,17,10.99,1,1008.43,1823.19,26,0.013333333333333334,13.64877161055505,814.7600000000001
TXN-01124,20260119,2,3,Quality,93,93,3,16,7.29,1,552.27,950.39,0,0.03225806451612903,12.757201646090534,398.12
TXN-01125,20260402,4,4,Assembly,78,76,2,23,6.34,1,542.5,775.04,2,0.02564102564102564,12.302839116719243,232.53999999999996
TXN-01126,20250502,1,2,Packing,139,115,5,28,9.74,1,975.95,1341.49,24,0.03597122302158273,14.271047227926077,365.53999999999996
TXN-01127,20260121,4,1,Quality,83,74,1,16,6.11,1,521.05,930.33,9,0.012048192771084338,13.584288052373157,409.2800000000001
TXN-01128,20260319,4,2,Quality,105,122,1,13,8.97,0,696.28,950.12,-17,0.009523809523809525,11.705685618729095,253.84000000000003
TXN-01129,20260225,3,4,Packing,170,156,5,6,12.87,1,1239.6,1917.81,14,0.029411764705882353,13.209013209013209,678.21
TXN-01130,20260320,2,1,Quality,153,133,5,1,12.56,1,810.78,1436.91,20,0.032679738562091505,12.181528662420382,626.1300000000001
TXN-01131,20260411,1,1,Quality,81,79,1,20,5.74,1,625.63,928.17,2,0.012345679012345678,14.11149825783972,302.53999999999996
TXN-01132,20251010,3,1,Dispatch,105,111,1,9,9.51,1,583.94,1306.57,-6,0.009523809523809525,11.041009463722398,722.6299999999999
TXN-01133,20250717,4,2,Quality,90,109,3,29,7.7,0,739.57,1058.39,-19,0.03333333333333333,11.688311688311687,318.82000000000005
TXN-01134,20250816,3,1,Dispatch,148,152,4,19,11.75,1,817.17,1407.96,-4,0.02702702702702703,12.595744680851064,590.7900000000001
TXN-01135,20260109,3,2,Assembly,108,87,2,27,6.48,1,850.52,1103.53,21,0.018518518518518517,16.666666666666664,253.01
TXN-01136,20250206,4,1,Quality,78,83,1,9,6.93,1,417.58,782.66,-5,0.01282051282051282,11.255411255411255,365.08
TXN-01137,20250529,4,4,Dispatch,60,72,3,18,6.2,0,499.96,553.31,-12,0.05,9.67741935483871,53.349999999999966
TXN-01138,20250808,3,2,Packing,152,155,1,17,12.29,1,977.1,1434.2,-3,0.006578947368421052,12.367778681855167,457.1
TXN-01139,20260406,2,2,Assembly,152,120,4,23,11.97,1,1106.55,1747.28,32,0.02631578947368421,12.698412698412698,640.73
TXN-01140,20260226,2,4,Quality,168,172,2,1,12.84,1,882.44,1586.29,-4,0.011904761904761904,13.08411214953271,703.8499999999999
TXN-01141,20250623,1,4,Assembly,163,176,4,22,12.56,1,1194.07,1996.65,-13,0.024539877300613498,12.977707006369426,802.5800000000002
TXN-01142,20251014,3,4,Quality,140,144,1,31,12.34,1,805.24,1480.09,-4,0.007142857142857143,11.345218800648299,674.8499999999999
TXN-01143,20250928,2,1,Quality,67,97,0,6,4.82,0,490.46,722.41,-30,0.0,13.900414937759335,231.95
TXN-01144,20250122,2,2,Quality,115,103,5,3,8.22,1,865.08,1195.64,12,0.043478260869565216,13.990267639902676,330.56000000000006
TXN-01145,20250531,1,2,Packing,96,80,2,6,8.73,1,521.0,1051.6,16,0.020833333333333332,10.996563573883162,530.5999999999999
TXN-01146,20251215,4,1,Dispatch,125,121,3,8,9.21,1,733.15,1418.35,4,0.024,13.572204125950053,685.1999999999999
TXN-01147,20251213,3,2,Assembly,157,153,2,24,13.15,1,1143.96,1596.86,4,0.012738853503184714,11.939163498098859,452.89999999999986
TXN-01148,20250717,2,3,Dispatch,166,176,5,15,11.86,1,1024.34,1789.12,-10,0.030120481927710843,13.996627318718382,764.78
TXN-01149,20250124,4,3,Quality,97,94,2,22,7.61,1,670.31,1062.09,3,0.020618556701030927,12.746386333771353,391.78
TXN-01150,20250411,4,3,Packing,139,123,5,6,9.56,1,1012.98,1643.75,16,0.03597122302158273,14.539748953974895,630.77
TXN-01151,20250427,4,1,Assembly,202,162,4,12,15.22,1,1071.49,1952.65,40,0.019801980198019802,13.272010512483574,881.1600000000001
TXN-01152,20251215,2,3,Dispatch,151,160,2,10,9.86,1,1110.18,1566.22,-9,0.013245033112582781,15.314401622718053,456.03999999999996
TXN-01153,20260410,3,2,Dispatch,178,172,3,6,12.64,1,1167.3,1718.86,6,0.016853932584269662,14.082278481012658,551.56
TXN-01154,20250110,1,3,Quality,155,152,3,4,11.96,1,820.04,1813.25,3,0.01935483870967742,12.959866220735785,993.21
TXN-01155,20251030,1,1,Quality,98,89,0,15,8.05,1,591.4,862.09,9,0.0,12.17391304347826,270.69000000000005
TXN-01156,20250923,4,1,Assembly,123,157,3,10,10.74,0,889.54,1161.28,-34,0.024390243902439025,11.452513966480447,271.74
TXN-01157,20251206,2,4,Quality,213,164,6,42,15.92,0,1177.89,2497.92,49,0.028169014084507043,13.379396984924623,1320.03
TXN-01158,20250409,5,2,Packing,92,90,3,26,6.92,1,765.27,1169.95,2,0.03260869565217391,13.294797687861271,404.68000000000006
TXN-01159,20250414,4,1,Packing,133,113,3,25,9.62,1,866.2,1582.54,20,0.022556390977443608,13.825363825363826,716.3399999999999
TXN-01161,20251102,4,2,Packing,157,173,1,11,12.85,1,1200.23,1861.0,-16,0.006369426751592357,12.217898832684826,660.77
TXN-01162,20251125,4,1,Dispatch,121,128,1,16,8.73,1,803.47,1402.0,-7,0.008264462809917356,13.8602520045819,598.53
TXN-01163,20260416,2,1,Packing,161,133,1,22,14.26,1,857.88,1813.37,28,0.006211180124223602,11.290322580645162,955.4899999999999
TXN-01164,20250422,4,3,Packing,159,158,0,8,13.08,1,1200.66,1447.54,1,0.0,12.155963302752294,246.87999999999988
TXN-01165,20260319,4,2,Dispatch,159,141,3,17,10.39,1,878.55,1613.05,18,0.018867924528301886,15.30317613089509,734.5
TXN-01166,20260307,3,3,Dispatch,181,172,5,10,13.64,1,1181.64,2237.05,9,0.027624309392265192,13.269794721407624,1055.41
TXN-01168,20251015,3,4,Dispatch,148,161,7,16,10.74,1,1078.44,1551.25,-13,0.0472972972972973,13.780260707635009,472.80999999999995
TXN-01169,20250915,1,3,Packing,58,74,2,16,3.98,0,438.52,650.22,-16,0.034482758620689655,14.57286432160804,211.70000000000005
TXN-01170,20250429,3,1,Dispatch,137,153,4,12,10.89,0,729.39,1515.28,-16,0.029197080291970802,12.580348943985307,785.89
TXN-01171,20260419,4,3,Quality,140,125,5,4,11.0,1,753.83,1707.47,15,0.03571428571428571,12.727272727272727,953.64
TXN-01172,20250714,4,1,Dispatch,140,142,3,7,9.33,1,791.96,1478.55,-2,0.02142857142857143,15.005359056806002,686.5899999999999
