transaction_id,date,site,department,product_line,units_processed,target_units,defects,downtime_minutes,labour_hours,on_time_flag,cost_gbp,revenue_gbp,data_quality_flag
TXN-01524,2026-04-22,Sheffield,Dispatch,Alpha,171,147,4,21,12.31,1,1318.07,1877.16,OK
TXN-01525,2026-05-01,Leeds,Dispatch,Beta,145,143,4,8,12.88,1,967.29,1517.8,OK
TXN-01526,2026-01-16,Manchester,Dispatch,Delta,170,166,7,4,12.53,1,934.59,1512.79,OK
TXN-01527,2025-02-16,Leeds,Quality,Gamma,89,94,4,20,5.16,1,514.6,994.16,OK
TXN-01528,2025-06-24,Nottingham,Assembly,Beta,108,101,2,24,9.8,1,627.57,964.43,OK
TXN-01529,2026-02-13,Leeds,Assembly,Delta,183,173,3,35,12.48,0,1137.24,2148.82,OK
TXN-01530,2025-07-01,Sheffield,Dispatch,Gamma,174,157,3,1,15.05,1,1320.72,1700.97,OK
TXN-01531,2025-08-22,Manchester,Assembly,Delta,109,121,1,29,9.43,1,764.0,1346.3,OK
TXN-01532,2025-08-18,Sheffield,Quality,Beta,94,91,1,3,7.18,1,473.38,918.22,OK
TXN-01533,2025-09-23,Sheffield,Packing,Alpha,70,82,2,23,5.04,0,425.66,867.1,OK
TXN-01534,2026-05-18,Nottingham,Dispatch,Gamma,162,118,3,11,11.53,1,1182.82,1576.91,OK
TXN-01535,2025-04-14,Nottingham,Quality,Beta,135,109,3,2,9.61,1,792.96,1711.72,OK
TXN-01536,2025-02-22,Leeds,Assembly,Gamma,86,86,2,21,6.63,1,483.05,831.89,OK
TXN-01537,2025-01-20,Nottingham,Assembly,Beta,147,164,6,20,10.42,0,765.07,1671.31,OK
TXN-01538,2025-10-12,Nottingham,Dispatch,Beta,84,99,2,3,5.02,0,521.16,1052.11,OK
TXN-01539,2026-03-12,Manchester,Quality,Beta,82,82,0,23,6.98,1,475.59,846.68,OK
TXN-01540,2025-09-01,Sheffield,Dispatch,Delta,66,77,1,9,4.35,0,456.67,830.13,OK
TXN-01541,2025-01-17,Sheffield,Assembly,Alpha,115,111,2,17,8.82,1,878.48,1376.37,OK
TXN-01542,2025-10-27,Sheffield,Assembly,Gamma,128,149,3,22,9.95,0,832.37,1509.18,OK
TXN-01543,31/13/2025,Manchester,Dispatch,Alpha,122,117,3,28,8.58,1,796.54,1401.59,OK
TXN-01544,2026-02-06,Nottingham,Packing,Delta,95,90,1,26,5.96,1,592.69,841.94,OK
TXN-01545,2025-04-06,Sheffield,Packing,Beta,176,175,4,24,13.07,1,1216.61,1619.36,OK
TXN-01546,2026-04-26,Manchester,Dispatch,Beta,129,135,2,14,9.51,1,984.54,1401.96,OK
TXN-01547,2025-11-23,Leeds,Quality,Beta,209,172,3,12,15.54,1,1053.09,2113.92,OK
TXN-01548,2025-04-06,Sheffield,Dispatch,Beta,missing,108,1,9,7.5,1,648.36,982.46,OK
TXN-01549,2025-04-09,Manchester,Assembly,Gamma,99,115,5,29,8.42,0,656.42,974.8,OK
TXN-01550,2026-01-22,Sheffield,Quality,Beta,99,110,4,9,7.74,1,642.77,924.47,OK
TXN-01551,2025-01-17,Manchester,Assembly,Delta,92,85,3,45,7.5,0,635.72,1022.95,OK
TXN-01552,2025-10-09,Manchester,Assembly,Gamma,51,70,1,27,3.56,0,435.92,510.04,OK
TXN-01553,2025-07-18,Manchester,Quality,Gamma,129,118,6,19,9.36,1,809.17,1388.17,OK
TXN-01554,2025-05-31,Nottingham,Dispatch,Gamma,159,162,2,3,13.37,1,917.19,1803.85,OK
TXN-01555,2025-11-12,Manchester,Quality,Delta,101,138,2,16,6.61,0,639.47,1058.02,OK
TXN-01556,2025-01-04,Nottingham,Packing,Alpha,137,121,3,14,12.09,1,1064.57,1693.81,OK
TXN-01557,2026-04-20,Leeds,Packing,Delta,103,102,3,25,8.69,1,574.9,1109.61,OK
TXN-01558,2025-10-10,Leeds,Quality,Beta,154,153,5,5,10.75,1,1126.31,1455.05,OK
TXN-01559,2025-03-31,Leeds,Quality,Gamma,71,85,0,6,5.72,0,550.54,733.97,OK
TXN-01560,2025-07-13,Leeds,Assembly,Delta,161,137,4,13,11.49,1,1075.2,2019.39,OK
TXN-01561,2025-06-27,Nottingham,Packing,Delta,103,108,0,22,9.21,1,698.7,1166.82,OK
TXN-01562,2025-12-30,Manchester,Quality,Alpha,158,133,2,20,12.71,1,1014.69,1904.17,OK
TXN-01563,2025-08-06,Sheffield,Assembly,Alpha,136,155,4,14,9.33,0,814.3,1458.64,OK
TXN-01564,2025-07-01,Sheffield,Packing,Alpha,99,108,3,16,9.49,1,529.07,1021.46,OK
TXN-01565,2025-06-20,Sheffield,Dispatch,Alpha,68,98,1,2,4.86,0,460.71,680.38,OK
TXN-01566,2025-12-30,Sheffield,Quality,Delta,173,147,4,23,13.7,1,1224.86,1766.28,OK
TXN-01567,2025-03-21,Sheffield,Packing,Alpha,225,176,2,24,20.53,1,1650.71,2698.39,OK
TXN-01568,2025-03-11,Manchester,Packing,Beta,150,157,3,7,11.38,1,771.6,1409.95,OK
TXN-01569,2025-07-23,Manchester,Dispatch,Delta,46,80,2,4,3.67,0,345.03,422.5,OK
TXN-01570,2025-04-29,Sheffield,Assembly,Beta,58,70,1,21,3.42,0,388.12,499.38,OK
TXN-01571,2025-08-06,Sheffield,Assembly,Alpha,77,95,0,24,6.8,0,560.91,932.56,OK
TXN-01572,2026-02-26,Nottingham,Packing,Gamma,128,115,0,13,9.63,1,791.48,1348.02,OK
TXN-01573,2025-10-02,Manchester,Packing,Beta,73,75,2,6,6.82,1,462.11,722.35,OK
TXN-01574,2025-04-26,Nottingham,Quality,Delta,94,86,2,16,8.76,1,620.5,1130.29,OK
TXN-01575,2026-04-04,Leeds,Assembly,Beta,79,84,4,18,3.44,1,543.0,755.02,OK
TXN-01576,2026-05-26,Nottingham,Quality,Delta,98,89,2,3,5.51,1,751.31,1134.22,OK
TXN-01577,2026-04-29,Nottingham,Packing,Delta,156,155,2,6,12.56,1,1029.01,1768.48,OK
TXN-01578,2025-03-10,Sheffield,Quality,Alpha,166,173,1,5,11.37,1,1046.5,1947.45,OK
TXN-01579,2025-08-26,Leeds,Quality,Beta,115,136,2,1,8.18,0,801.83,1112.22,OK
TXN-01580,2026-02-26,Leeds,Assembly,Gamma,131,129,2,52,9.74,0,1086.65,1326.58,OK
TXN-01581,2025-11-24,Leeds,Packing,Alpha,89,84,2,10,6.75,1,528.1,893.5,OK
TXN-01582,2025-03-29,Leeds,Packing,Gamma,141,128,4,7,10.63,1,814.75,1377.44,OK
TXN-01583,31/13/2025,Leeds,Quality,Alpha,107,99,1,20,9.58,1,783.64,1209.77,OK
TXN-01584,2025-05-20,Manchester,Dispatch,Delta,161,160,1,9,13.27,1,1040.48,1856.18,OK
TXN-01585,2025-04-16,Manchester,Packing,Gamma,92,91,2,5,8.42,1,469.19,1057.43,OK
TXN-01586,2025-07-12,Leeds,Quality,Gamma,79,83,4,18,5.59,1,498.18,895.79,OK
TXN-01587,2025-05-09,Sheffield,Assembly,Gamma,98,121,1,51,8.42,0,564.55,981.01,OK
TXN-01588,2025-01-02,Nottingham,Assembly,Beta,108,93,2,21,11.15,1,813.35,965.55,OK
TXN-01589,2026-03-24,Sheffield,Dispatch,Beta,131,136,0,27,8.18,1,776.46,1568.37,OK
TXN-01590,2025-01-07,Sheffield,Dispatch,Gamma,157,177,3,26,14.15,0,882.69,1618.21,OK
TXN-01591,2026-05-23,Nottingham,Packing,Delta,137,133,2,30,11.9,1,939.13,1718.95,OK
TXN-01592,2025-06-12,Sheffield,Quality,Alpha,91,86,0,3,6.79,1,513.75,1136.28,OK
TXN-01593,2026-01-09,Leeds,Packing,Gamma,116,152,3,38,7.97,0,806.59,1376.74,OK
TXN-01594,2026-01-03,Leeds,Assembly,Beta,113,99,0,10,8.74,1,879.2,1277.21,OK
TXN-01595,2025-01-20,Sheffield,Packing,Beta,183,176,1,20,14.78,1,1182.52,1861.36,OK
TXN-01596,2025-03-24,Leeds,Quality,Alpha,153,171,3,13,12.22,0,774.8,1481.98,OK
TXN-01597,2025-03-05,Nottingham,Packing,Gamma,131,119,2,1,11.66,1,766.28,1338.98,OK
TXN-01598,2025-01-12,Leeds,Assembly,Delta,154,123,1,19,11.55,1,1146.8,1496.17,OK
TXN-01599,2025-12-28,Manchester,Dispatch,Beta,122,133,5,15,10.2,1,674.44,1056.49,OK
TXN-01600,2025-05-09,Leeds,Packing,Beta,76,78,5,11,5.44,1,432.5,953.75,OK
TXN-00001,2025-06-05,Leeds,Packing,Gamma,77,72,2,4,6.63,1,483.75,822.45,OK
TXN-00002,2025-07-03,Manchester,Assembly,Delta,99,106,3,24,7.32,1,622.86,1035.32,OK
TXN-00003,2026-05-25,Leeds,Quality,Gamma,183,174,3,14,13.26,1,1091.33,1879.58,OK
TXN-00004,2025-04-29,Nottingham,Dispatch,Delta,225,174,8,22,17.95,1,1535.81,2879.39,OK
TXN-00005,2025-12-25,Nottingham,Dispatch,Delta,137,102,2,34,9.55,1,1029.2,1554.51,OK
TXN-00006,2025-04-25,Leeds,Quality,Alpha,129,126,1,10,10.53,1,873.41,1428.26,OK
TXN-00007,2025-06-17,Leeds,Quality,Gamma,115,137,0,4,7.77,0,641.21,980.79,OK
TXN-00008,2026-04-30,Sheffield,Quality,Delta,110,114,0,17,7.0,1,729.67,1091.98,OK
